"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"2395","second-messenger-mediated signaling (GO:0019932)","1/62",0.26288593622232,0.354918031147722,0,0,3.3532195369275,4.48001880974068,"NOS3","Downreg","GO_Biological_Process_2018","HET"
"2396","cellular amide metabolic process (GO:0043603)","1/62",0.26288593622232,0.354918031147722,0,0,3.3532195369275,4.48001880974068,"PDZD11","Downreg","GO_Biological_Process_2018","HET"
"2397","kidney development (GO:0001822)","1/63",0.266509021295713,0.356229305413507,0,0,3.29896907216495,4.36238246575955,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2398","vesicle coating (GO:0006901)","1/63",0.266509021295713,0.356229305413507,0,0,3.29896907216495,4.36238246575955,"TRAPPC2L","Downreg","GO_Biological_Process_2018","HET"
"2399","ribosomal large subunit biogenesis (GO:0042273)","1/63",0.266509021295713,0.356229305413507,0,0,3.29896907216495,4.36238246575955,"NLE1","Downreg","GO_Biological_Process_2018","HET"
"2400","COPII vesicle coating (GO:0048208)","1/63",0.266509021295713,0.356229305413507,0,0,3.29896907216495,4.36238246575955,"TRAPPC2L","Downreg","GO_Biological_Process_2018","HET"
"2401","carbohydrate homeostasis (GO:0033500)","1/63",0.266509021295713,0.356229305413507,0,0,3.29896907216495,4.36238246575955,"LEPR","Downreg","GO_Biological_Process_2018","HET"
"2402","vesicle targeting, rough ER to cis-Golgi (GO:0048207)","1/63",0.266509021295713,0.356229305413507,0,0,3.29896907216495,4.36238246575955,"TRAPPC2L","Downreg","GO_Biological_Process_2018","HET"
"2403","cellular macromolecule biosynthetic process (GO:0034645)","3/367",0.268265376027072,0.357983266685132,0,0,1.69502602660497,2.23027893724525,"ING5;GRWD1;MCM2","Downreg","GO_Biological_Process_2018","HET"
"2404","NADH dehydrogenase complex assembly (GO:0010257)","1/64",0.270114478896108,0.358669308056446,0,0,3.24644084437899,4.24929698298464,"DMAC1","Downreg","GO_Biological_Process_2018","HET"
"2405","mitochondrial respiratory chain complex I biogenesis (GO:0097031)","1/64",0.270114478896108,0.358669308056446,0,0,3.24644084437899,4.24929698298464,"DMAC1","Downreg","GO_Biological_Process_2018","HET"
"2406","mitochondrial respiratory chain complex I assembly (GO:0032981)","1/64",0.270114478896108,0.358669308056446,0,0,3.24644084437899,4.24929698298464,"DMAC1","Downreg","GO_Biological_Process_2018","HET"
"2407","chromatin assembly (GO:0031497)","1/65",0.273702393869944,0.361054221700777,0,0,3.19555412371134,4.14052394948786,"GRWD1","Downreg","GO_Biological_Process_2018","HET"
"2408","DNA synthesis involved in DNA repair (GO:0000731)","1/65",0.273702393869944,0.361054221700777,0,0,3.19555412371134,4.14052394948786,"XRCC2","Downreg","GO_Biological_Process_2018","HET"
"2409","negative regulation of cell adhesion (GO:0007162)","1/65",0.273702393869944,0.361054221700777,0,0,3.19555412371134,4.14052394948786,"KNG1","Downreg","GO_Biological_Process_2018","HET"
"2410","negative regulation of blood vessel morphogenesis (GO:2000181)","1/65",0.273702393869944,0.361054221700777,0,0,3.19555412371134,4.14052394948786,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2411","purine ribonucleotide metabolic process (GO:0009150)","1/66",0.277272850752533,0.364570828232531,0,0,3.146233148295,4.03584075483547,"ENPP1","Downreg","GO_Biological_Process_2018","HET"
"2412","negative regulation of epithelial cell proliferation (GO:0050680)","1/66",0.277272850752533,0.364570828232531,0,0,3.146233148295,4.03584075483547,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2413","regulation of canonical Wnt signaling pathway (GO:0060828)","2/213",0.280423945042857,0.366848788400926,0,0,1.9442140600316,2.47197627715424,"DDIT3;NKD1","Downreg","GO_Biological_Process_2018","HET"
"2414","extrinsic apoptotic signaling pathway (GO:0097191)","1/67",0.28082593355257,0.366848788400926,0,0,3.09840674789128,3.93503932848,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2415","regulation of cardiac conduction (GO:1903779)","1/67",0.28082593355257,0.366848788400926,0,0,3.09840674789128,3.93503932848,"HRC","Downreg","GO_Biological_Process_2018","HET"
"2416","regulation of TOR signaling (GO:0032006)","1/67",0.28082593355257,0.366848788400926,0,0,3.09840674789128,3.93503932848,"FAM83D","Downreg","GO_Biological_Process_2018","HET"
"2417","regulation of epithelial to mesenchymal transition (GO:0010717)","1/68",0.284361725987834,0.367890130250713,0,0,3.05200800123096,3.83792499099431,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2418","negative regulation of phosphatase activity (GO:0010923)","1/68",0.284361725987834,0.367890130250713,0,0,3.05200800123096,3.83792499099431,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2419","monocarboxylic acid biosynthetic process (GO:0072330)","1/68",0.284361725987834,0.367890130250713,0,0,3.05200800123096,3.83792499099431,"ALDH1A3","Downreg","GO_Biological_Process_2018","HET"
"2420","regulation of endopeptidase activity (GO:0052548)","1/68",0.284361725987834,0.367890130250713,0,0,3.05200800123096,3.83792499099431,"KNG1","Downreg","GO_Biological_Process_2018","HET"
"2421","COPII-coated vesicle budding (GO:0090114)","1/68",0.284361725987834,0.367890130250713,0,0,3.05200800123096,3.83792499099431,"TRAPPC2L","Downreg","GO_Biological_Process_2018","HET"
"2422","cholesterol metabolic process (GO:0008203)","1/68",0.284361725987834,0.367890130250713,0,0,3.05200800123096,3.83792499099431,"FDPS","Downreg","GO_Biological_Process_2018","HET"
"2423","protein oligomerization (GO:0051259)","2/217",0.287682759341415,0.370657397676302,0,0,1.90765503875969,2.37674156781359,"TRAPPC2L;DDIT3","Downreg","GO_Biological_Process_2018","HET"
"2424","regulation of endothelial cell migration (GO:0010594)","1/69",0.287880311346607,0.370657397676302,0,0,3.00697392359005,3.74431541516073,"ADAMTS9","Downreg","GO_Biological_Process_2018","HET"
"2425","regulation of endocytosis (GO:0030100)","1/69",0.287880311346607,0.370657397676302,0,0,3.00697392359005,3.74431541516073,"LRSAM1","Downreg","GO_Biological_Process_2018","HET"
"2426","ion transmembrane transport (GO:0034220)","2/219",0.291309652702951,0.371603969305891,0,0,1.88988095238095,2.33091959559068,"CHRNB1;PDZD11","Downreg","GO_Biological_Process_2018","HET"
"2427","positive regulation of endothelial cell migration (GO:0010595)","1/70",0.291381772458218,0.371603969305891,0,0,2.96324518153294,3.65403968013607,"NOS3","Downreg","GO_Biological_Process_2018","HET"
"2428","phospholipid metabolic process (GO:0006644)","1/70",0.291381772458218,0.371603969305891,0,0,2.96324518153294,3.65403968013607,"PLA2G5","Downreg","GO_Biological_Process_2018","HET"
"2429","neuropeptide signaling pathway (GO:0007218)","1/70",0.291381772458218,0.371603969305891,0,0,2.96324518153294,3.65403968013607,"GPR149","Downreg","GO_Biological_Process_2018","HET"
"2430","negative regulation of developmental process (GO:0051093)","1/70",0.291381772458218,0.371603969305891,0,0,2.96324518153294,3.65403968013607,"DDIT3","Downreg","GO_Biological_Process_2018","HET"
"2431","cytoskeleton-dependent cytokinesis (GO:0061640)","1/70",0.291381772458218,0.371603969305891,0,0,2.96324518153294,3.65403968013607,"ALKBH4","Downreg","GO_Biological_Process_2018","HET"
"2432","regulation of cation channel activity (GO:2001257)","1/71",0.29486619187392,0.372014352762044,0,0,2.92076583210604,3.56693740815248,"HRC","Downreg","GO_Biological_Process_2018","HET"
"2433","actomyosin structure organization (GO:0031032)","1/71",0.29486619187392,0.372014352762044,0,0,2.92076583210604,3.56693740815248,"ALKBH4","Downreg","GO_Biological_Process_2018","HET"
"2434","recombinational repair (GO:0000725)","1/71",0.29486619187392,0.372014352762044,0,0,2.92076583210604,3.56693740815248,"XRCC2","Downreg","GO_Biological_Process_2018","HET"
"2435","histone acetylation (GO:0016573)","1/71",0.29486619187392,0.372014352762044,0,0,2.92076583210604,3.56693740815248,"ING5","Downreg","GO_Biological_Process_2018","HET"
"2436","positive regulation of growth (GO:0045927)","1/71",0.29486619187392,0.372014352762044,0,0,2.92076583210604,3.56693740815248,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2437","response to insulin (GO:0032868)","1/71",0.29486619187392,0.372014352762044,0,0,2.92076583210604,3.56693740815248,"ENPP1","Downreg","GO_Biological_Process_2018","HET"
"2438","positive regulation of cell migration (GO:0030335)","2/221",0.294934455849809,0.372014352762044,0,0,1.87243150684932,2.28624285980617,"TGFB2;HBEGF","Downreg","GO_Biological_Process_2018","HET"
"2439","cell-cell junction organization (GO:0045216)","1/72",0.298333651663365,0.373080362354674,0,0,2.87948308407144,3.48285798123154,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2440","Rho protein signal transduction (GO:0007266)","1/72",0.298333651663365,0.373080362354674,0,0,2.87948308407144,3.48285798123154,"ARHGAP6","Downreg","GO_Biological_Process_2018","HET"
"2441","regulation of fat cell differentiation (GO:0045598)","1/72",0.298333651663365,0.373080362354674,0,0,2.87948308407144,3.48285798123154,"ENPP1","Downreg","GO_Biological_Process_2018","HET"
"2442","regulation of epithelial cell proliferation (GO:0050678)","1/72",0.298333651663365,0.373080362354674,0,0,2.87948308407144,3.48285798123154,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2443","negative regulation of cell cycle (GO:0045786)","1/72",0.298333651663365,0.373080362354674,0,0,2.87948308407144,3.48285798123154,"ALOX15B","Downreg","GO_Biological_Process_2018","HET"
"2444","axonogenesis (GO:0007409)","2/223",0.298556865656036,0.373080362354674,0,0,1.85529788838612,2.24267455047608,"GFRA1;GP5","Downreg","GO_Biological_Process_2018","HET"
"2445","nucleic acid phosphodiester bond hydrolysis (GO:0090305)","1/73",0.301784233455671,0.375367426180974,0,0,2.8393470790378,3.40165982364568,"ENPP1","Downreg","GO_Biological_Process_2018","HET"
"2446","lymphocyte differentiation (GO:0030098)","1/73",0.301784233455671,0.375367426180974,0,0,2.8393470790378,3.40165982364568,"LEPR","Downreg","GO_Biological_Process_2018","HET"
"2447","positive regulation of cytokine secretion (GO:0050715)","1/73",0.301784233455671,0.375367426180974,0,0,2.8393470790378,3.40165982364568,"ALOX15B","Downreg","GO_Biological_Process_2018","HET"
"2448","positive regulation of epithelial cell migration (GO:0010634)","1/74",0.30521801866585,0.377888975491052,0,0,2.80031069058043,3.3232097443237,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2449","positive regulation of defense response (GO:0031349)","1/74",0.30521801866585,0.377888975491052,0,0,2.80031069058043,3.3232097443237,"LRSAM1","Downreg","GO_Biological_Process_2018","HET"
"2450","glucose homeostasis (GO:0042593)","1/74",0.30521801866585,0.377888975491052,0,0,2.80031069058043,3.3232097443237,"LEPR","Downreg","GO_Biological_Process_2018","HET"
"2451","retinoid metabolic process (GO:0001523)","1/75",0.308635088137686,0.380949281836102,0,0,2.76232933964893,3.24738234033022,"ALDH1A3","Downreg","GO_Biological_Process_2018","HET"
"2452","purine ribonucleotide biosynthetic process (GO:0009152)","1/75",0.308635088137686,0.380949281836102,0,0,2.76232933964893,3.24738234033022,"DCAKD","Downreg","GO_Biological_Process_2018","HET"
"2453","extracellular matrix organization (GO:0030198)","2/229",0.30940679313961,0.381317852095605,0,0,1.80570851688693,2.11827374536591,"TGFB2;ADAMTS9","Downreg","GO_Biological_Process_2018","HET"
"2454","double-strand break repair via homologous recombination (GO:0000724)","1/76",0.312035522484656,0.382219804137739,0,0,2.72536082474227,3.17405944392982,"XRCC2","Downreg","GO_Biological_Process_2018","HET"
"2455","transforming growth factor beta receptor signaling pathway (GO:0007179)","1/76",0.312035522484656,0.382219804137739,0,0,2.72536082474227,3.17405944392982,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2456","negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)","1/76",0.312035522484656,0.382219804137739,0,0,2.72536082474227,3.17405944392982,"NOS3","Downreg","GO_Biological_Process_2018","HET"
"2457","hemopoiesis (GO:0030097)","1/76",0.312035522484656,0.382219804137739,0,0,2.72536082474227,3.17405944392982,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2458","response to ionizing radiation (GO:0010212)","1/77",0.315419401787586,0.385778509621842,0,0,2.68936516549105,3.10312962096285,"XRCC2","Downreg","GO_Biological_Process_2018","HET"
"2459","regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)","1/78",0.318786805828229,0.388717345684648,0,0,2.65430445842817,3.03448770547949,"CITED2","Downreg","GO_Biological_Process_2018","HET"
"2460","visual perception (GO:0007601)","1/78",0.318786805828229,0.388717345684648,0,0,2.65430445842817,3.03448770547949,"BBS2","Downreg","GO_Biological_Process_2018","HET"
"2461","nucleosome organization (GO:0034728)","1/79",0.322137814055797,0.391618519048224,0,0,2.62014274385408,2.9680343741099,"GRWD1","Downreg","GO_Biological_Process_2018","HET"
"2462","cation transport (GO:0006812)","1/79",0.322137814055797,0.391618519048224,0,0,2.62014274385408,2.9680343741099,"CHRNB1","Downreg","GO_Biological_Process_2018","HET"
"2463","negative regulation of programmed cell death (GO:0043069)","3/408",0.323079564453998,0.392171880948679,0,0,1.52023391812866,1.71764641185706,"NAT8B;NAT8;CITED2","Downreg","GO_Biological_Process_2018","HET"
"2464","positive regulation of stress-activated MAPK cascade (GO:0032874)","1/80",0.325472505417683,0.392710837375229,0,0,2.58684588281352,2.9036757553192,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2465","regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)","1/80",0.325472505417683,0.392710837375229,0,0,2.58684588281352,2.9036757553192,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2466","ERBB signaling pathway (GO:0038127)","1/80",0.325472505417683,0.392710837375229,0,0,2.58684588281352,2.9036757553192,"HBEGF","Downreg","GO_Biological_Process_2018","HET"
"2467","nucleic acid metabolic process (GO:0090304)","1/80",0.325472505417683,0.392710837375229,0,0,2.58684588281352,2.9036757553192,"ENPP1","Downreg","GO_Biological_Process_2018","HET"
"2468","positive regulation of protein phosphorylation (GO:0001934)","3/412",0.328452981258836,0.394941151449201,0,0,1.50505726418736,1.67567293806187,"GDF11;TGFB2;ENG","Downreg","GO_Biological_Process_2018","HET"
"2469","positive regulation of protein catabolic process (GO:0045732)","1/81",0.328790958588603,0.394941151449201,0,0,2.55438144329897,2.84132306615976,"NKD1","Downreg","GO_Biological_Process_2018","HET"
"2470","sensory perception of light stimulus (GO:0050953)","1/81",0.328790958588603,0.394941151449201,0,0,2.55438144329897,2.84132306615976,"BBS2","Downreg","GO_Biological_Process_2018","HET"
"2471","positive regulation of protein secretion (GO:0050714)","1/82",0.332093251784657,0.397722378808965,0,0,2.52271859488354,2.78089228044572,"TGFB2","Downreg","GO_Biological_Process_2018","HET"
"2472","retrograde transport, endosome to Golgi (GO:0042147)","1/82",0.332093251784657,0.397722378808965,0,0,2.52271859488354,2.78089228044572,"TBC1D10A","Downreg","GO_Biological_Process_2018","HET"
"2473","negative regulation of endopeptidase activity (GO:0010951)","1/83",0.335379462948379,0.400467921683546,0,0,2.49182801106362,2.72230381951298,"KNG1","Downreg","GO_Biological_Process_2018","HET"
"2474","positive regulation of homeostatic process (GO:0032846)","1/83",0.335379462948379,0.400467921683546,0,0,2.49182801106362,2.72230381951298,"ANKRD54","Downreg","GO_Biological_Process_2018","HET"
"2475","activation of GTPase activity (GO:0090630)","1/84",0.33864966952585,0.403774605973129,0,0,2.46168177866104,2.66548226943274,"TBC1D10A","Downreg","GO_Biological_Process_2018","HET"
"2476","regulation of ERK1 and ERK2 cascade (GO:0070372)","2/247",0.341736702591979,0.40685344503565,0,0,1.67151360544218,1.79472875262706,"PLA2G5;FAM83D","Downreg","GO_Biological_Process_2018","HET"
"2477","regulation of peptidyl-serine phosphorylation (GO:0033135)","1/86",0.345142377306105,0.410302000160355,0,0,2.40351728320194,2.55685750192156,"HRC","Downreg","GO_Biological_Process_2018","HET"
"2478","regulation of nucleic acid-templated transcription (GO:1903506)","4/607",0.346870361574313,0.411748912266416,0,0,1.36191383507992,1.44200004314487,"DDIT3;PATZ1;ENG;ZFP28","Downreg","GO_Biological_Process_2018","HET"
"2479","organic substance transport (GO:0071702)","1/87",0.348365031679959,0.412915022844187,0,0,2.37544953248621,2.50492200145235,"MFSD2B","Downreg","GO_Biological_Process_2018","HET"
"2480","T cell activation (GO:0042110)","1/88",0.351571987890722,0.415494167507217,0,0,2.34802701741913,2.4544884096649,"LEPR","Downreg","GO_Biological_Process_2018","HET"
